Ticker,Signal,Price,1d,5d,1mo,3mo,6mo,YTD,1y,RVOL,RSI,ShortRatio,High52,Low52,SMA50,SMA200,BB_Upper,BB_Lower,Is_Squeeze,BB_Width,GC_Just_Now,DC_Just_Now,Above_SMA50
MLM,🐻🧊,536.47998046875,-0.2769653169353649,-3.472605673244819,-12.81001282105331,-22.919002271646235,-9.907004123207724,-15.336528056052867,-3.980882013331291,0.9776793256866094,19.590327934343122,3.33,707.2412719726562,532.335693359375,592.8565930175781,619.9742251586914,643.3841040604008,523.475875187646,False,0.20552290935545936,False,False,False
BBIO,🤐,69.12000274658203,-1.6505350780634278,5.817518477512967,-5.676850575890197,1.1857783881392898,6.963788004849659,-11.650792858258754,107.31854358200073,0.5442744497356705,50.32912628560127,9.84,79.91000366210938,32.2599983215332,71.22659973144532,65.97577507019042,73.0945926638725,63.85640602387164,True,0.13491229313434125,False,False,False
ANF,🐻,77.26000213623047,1.0066731520013024,7.3801326104406595,-11.297355350487472,-18.66511856644806,13.936004892893694,-37.562628519446726,5.589728125783975,1.0648044839399866,45.53990629013444,2.73,129.85000610351562,65.61000061035156,86.01180023193359,91.17695022583008,88.11766279882616,67.0753372316914,False,0.27117622010009385,False,False,False
SWKS,🐂🚀,82.41999816894531,12.075057306047752,17.15707172227485,29.48938914861593,37.5959867602624,37.86885467670044,29.519647073944128,23.957694709819226,1.008782750983345,66.89071806161293,7.13,82.41999816894531,52.5,61.3381997680664,65.3431845855713,78.44430813062085,59.02668987047777,False,0.28249766921729785,False,False,True
APG,🐻,41.630001068115234,0.31325558581984186,-1.4207873090810843,-14.341558898849138,-7.468327372745426,13.21729820464393,6.825762802385962,36.91076400099336,0.5279146719234019,35.55134520651761,2.43,49.400001525878906,30.406667709350586,43.815599822998045,39.733350048065184,49.366613090896465,39.64738684806838,False,0.21837522748089894,False,False,False
WEC,🐻,113.41000366210938,1.1595781327984205,3.5235057077340954,-0.19062976578610993,-1.3101526774217922,4.2435874230903465,8.336175678504233,9.78363912498497,1.0845537582283002,43.28982220973633,8.73,117.77111053466797,99.52051544189453,113.82243240356445,109.80026935577392,116.9972206180011,108.37956618619812,False,0.07647330990914998,False,False,False
PCAR,🐻,109.3499984741211,0.00914773785025509,-2.086319685429571,-13.630193775697744,-13.117103713316908,14.112373999646344,-1.4205265097109157,20.246099434950704,0.8361060333837145,38.55547766555046,4.02,129.0790557861328,88.48069763183594,117.36728713989258,109.28863159179687,122.39260531335641,105.63135174841118,False,0.14701309266731927,False,False,False
BILI,🐻🧊,17.229999542236328,-1.9909009271255032,-12.226182991016223,-22.561799810173806,-41.94744149233834,-28.68377627874069,-34.66060298109107,-9.004488892501787,1.274959699159488,27.70000780105144,7.78,35.91999816894531,17.229999542236328,22.669599990844727,26.19,24.06634122420322,17.556658348550684,False,0.3127925878707562,False,False,False
MGNI,🐂🤐,13.199999809265137,0.07581674905212796,-1.4189733322327025,1.6949173712444112,12.820513029514427,0.533127907190421,-17.808217632524215,-14.062499320910607,0.4944735414684463,46.2151379284862,6.17,26.520000457763672,11.199999809265137,12.764799995422363,16.318099970817567,14.158624578371121,12.414375471219945,True,0.13127980310059265,False,False,True
SU,🐂,67.33999633789062,-0.5758260736938872,-3.427515995960896,5.218744277954102,21.245956928669685,51.91709883798683,48.851427138439405,92.19501732477211,0.5692757459752703,46.27139179019735,1.78,69.7300033569336,34.66448974609375,65.06040046691895,50.01505498886108,70.75251716411827,63.06048446857215,False,0.1149668956184145,False,False,True
ZIM,🐻,25.239999771118164,0.39777400118355766,-1.56006095184138,-2.6610124409442792,-10.276288488119787,55.77108046130175,19.085601328773897,50.95358469774557,0.4419095732595592,44.21199501482385,2.77,28.549999237060547,12.03394603729248,26.220925712585448,20.123119530677794,27.775335539646896,24.42266422384187,False,0.1284597620980158,False,False,False
AXTA,,29.219999313354492,0.3089603679395442,5.831215745787806,-1.5166860862228293,-14.53641273173952,1.7763853888719257,-11.454547535289418,-5.559150585048668,0.7440545912082763,65.99241496982481,3.64,35.56999969482422,25.440000534057617,28.017399978637695,30.076550035476686,29.746496132749826,26.652503462892263,False,0.10971799826380729,False,False,True
META,🐻🤐,610.260009765625,0.47416853693894095,-0.1554313857559343,-9.595131582326163,-4.460738031123908,3.7563675755462267,-6.092690463906899,-2.375549451810175,0.7177876230280459,49.904225685914824,1.69,788.1489868164062,525.719970703125,617.8034985351562,668.647922668457,666.7604954249904,571.4495021336035,True,0.15394964259586616,False,False,False
FSM,🐻,9.350000381469727,-0.7430965420093533,-1.4752306957320611,-8.958130820709608,-31.14874496318803,15.861223482653289,-1.9916098652310237,60.10274207486865,0.5165201361315939,51.71504110487322,2.99,13.65999984741211,5.800000190734863,9.95640001296997,9.524350035190583,11.03447265082478,8.639527326287036,False,0.2434629792949026,False,False,False
LLY,🐂🔥,1065.0,2.2416334698472333,7.783700984139285,20.68795821360939,2.3684964556682204,2.4273139503867696,-1.0872323158939445,50.275847974475184,0.9919330060806127,70.88770421928147,2.45,1106.186279296875,621.2552490234375,941.9211499023437,925.275185546875,1086.3050839349262,859.1948367193706,False,0.23347237880038096,False,False,True
PAAS,🐻,53.939998626708984,-1.5693442013224608,-1.9451003953319088,-3.3461400411344884,-16.98491748950544,48.73535398160274,6.306151677473921,124.76662458797227,0.45540047486325563,55.47704180451698,0.79,68.29652404785156,23.95846176147461,54.94059211730957,47.6960800075531,64.0647279077707,47.343552655583785,False,0.3001783200967381,False,False,False
BA,,219.02000427246094,-0.26865640738166585,-0.7207272260965755,-5.773532106345698,-6.157074062627918,22.098337780481682,-3.8415945189750076,8.23285412722871,0.688403804915599,48.040565597817505,0.29,252.14999389648438,179.1199951171875,217.99940124511718,219.5688505554199,241.88896294456774,212.9510394968385,False,0.1272444081101117,False,False,True
KKR,🐻🧊,94.04000091552734,-0.7598155386995714,-2.0110454106771773,-7.468791764654746,-1.5623351603835312,-17.493056263045236,-26.767883271698633,-19.21420250541925,0.6016435567018543,28.77782311155613,2.49,151.15573120117188,83.7157211303711,96.14945892333985,116.5308712387085,105.6972585900525,92.3607507483264,False,0.134672744478017,False,False,False
RGTI,⚡🐂,26.420000076293945,19.87295362442957,58.96509471844632,59.060801357398304,60.315538896603414,15.877197194591227,11.949151056109427,88.44507285064807,6.162872056425918,68.93182756308579,1.67,56.34000015258789,10.789999961853027,16.91690010070801,23.114625024795533,23.382614844871597,13.68788562433617,False,0.5230428021109806,False,False,True
MUFG,🐂🔥🚀,19.399999618530273,0.10320154091730481,1.0943151570004315,12.203577740172577,3.687870485414644,30.376340519666616,21.477766400436074,43.27917040758449,1.0370670314277202,76.83282964812511,2.47,19.729999542236328,13.289999961853027,17.767999992370605,16.674949998855592,19.828067525596524,16.90493284824381,False,0.15915578077495923,False,False,True
AVAV,🐻,174.22999572753906,6.83058411907039,7.868989053292869,-11.23395312252447,-33.56339533744936,-36.40777109968314,-31.991883341588412,3.051983308562358,1.1156832335415596,45.788518586565864,4.16,409.8299865722656,158.0,186.89480041503907,263.4552001953125,196.58052782658314,148.60647015925673,False,0.27795981857517343,False,False,False
PLD,🐂🔥🤐🚀,145.89999389648438,0.8780951191289059,2.52265926461878,2.6741644122102093,4.82806269575705,20.38621231479042,13.966504817743857,45.10638798350543,0.7591902231876401,71.12428525123312,3.31,145.89999389648438,100.54691314697266,138.07137084960937,126.53347900390625,146.13799742242404,138.37100221136504,True,0.054599293667732314,False,False,True
AI,,9.289999961853027,-0.4287241391223784,6.171428135463169,7.523143434046414,-8.201580366521922,-27.704282598702317,-32.436363913796164,-59.11091442510521,1.0380590100988425,51.03244348145568,10.2,29.15999984741211,7.760000228881836,8.851199989318848,13.347849979400635,9.828022438657175,8.40897735916387,False,0.15562264574492699,False,False,True
NOK,🐂🤐🚀,15.470000267028809,9.097319704444365,12.59097907371986,47.896751535474905,106.54206595148305,163.54345091363462,137.63440434910632,192.93225959859822,1.072076123226539,64.29447872861516,0.68,15.470000267028809,4.050000190734863,10.796800022125245,7.231600003242493,15.506010886041869,11.147989205510866,True,0.3270069532199154,False,False,True
AMT,,183.85000610351562,0.03809300505155757,3.7060059620138093,3.1648051047458763,-2.367655226251776,4.674956073384054,6.228233706109792,-10.01830283955397,0.6818245452224684,54.517791522682494,2.56,225.84365844726562,165.615234375,176.8766891479492,181.2876725769043,186.79502418185092,170.69397880887175,False,0.0900785492044745,False,False,True
ALB,🐻,171.5800018310547,0.9888216568117697,-2.3671352748826395,-8.893962638531661,-7.934994040364393,48.19120328362949,19.506047588940586,203.05846796240914,0.7957971503045784,35.92991702379457,0.03,215.6199951171875,54.13961410522461,183.42500091552733,138.09172302246094,215.0528704533711,164.171134673582,False,0.268346597746392,False,False,False
CNC,🐂🔥🤐🚀,59.13999938964844,2.371471215213834,1.5627680827166306,41.41559019898271,39.57989351079193,69.79614206313012,41.550984005662336,4.839566654176424,0.3939580319111947,72.57278549478211,2.34,59.310001373291016,25.209999084472656,43.83000007629394,39.003749990463255,63.373002675047786,47.71799769116315,True,0.2818411020204695,False,False,True
ABBV,,215.6999969482422,0.5594391367096445,3.003673738663385,8.550143254154163,-4.793612064334641,-4.450052543256514,-4.39172264681003,21.536138609222107,0.8600462150950751,64.28030186995454,3.02,238.71388244628906,176.5580596923828,207.55135559082032,216.3157730102539,217.761557103231,196.87944631473775,False,0.10072380983239886,False,False,True
FLUT,🐻,97.37999725341797,0.2677043857940866,0.09250317303292545,-12.718474930734027,-17.746433182317848,-49.41298843978287,-55.38553381257968,-59.59000789280475,0.5292285751247109,36.78504353034289,3.38,308.6000061035156,92.37999725341797,103.9845997619629,190.10094963073732,111.6884496849471,89.12754915538494,False,0.22469226216881494,False,False,False
MBLY,🐂,10.180000305175781,3.8775521127048393,8.993577503905572,10.292533153357864,15.419508587394198,-5.478181313934695,-9.349949063768628,-34.785390588902146,1.0140019033755245,67.66744472983706,4.13,19.079999923706055,6.559999942779541,8.274599933624268,11.028099954128265,10.529294454870548,8.162705457391414,False,0.25321945309090765,False,False,True
SMH,🐂🤐🚀,576.3200073242188,1.4862299022392813,5.522197828969462,13.79827907470588,37.49403623652943,77.82629706383302,54.38521997590967,143.4776274433446,0.7226060632396182,68.51860973327163,0.0,578.3400268554688,236.70347595214844,468.2384002685547,382.1750012207031,601.2717807015106,483.04322173989567,True,0.21807050293579922,False,False,True
NG,🐻💀🤐,7.730000019073486,-0.3866006304573581,-3.4956329813667995,-10.428737930853861,-33.76178261750012,-6.529630094315732,-15.978258920301746,115.92179284381959,0.6679478690589622,47.44186216718559,4.7,14.199999809265137,3.5299999713897705,8.814200038909911,9.0366499876976,9.375363818222807,7.283636483138276,True,0.25112279215381633,False,True,False
NTR,🐻,70.12999725341797,-0.15660679626572407,-2.08043205253182,-2.012019627702175,-2.917098547381055,28.291895049143594,11.839010150531799,19.500867160366198,0.5522998158883606,33.69626522490759,0.79,83.33690643310547,53.25460433959961,73.69244903564453,64.55987672805786,77.17578388744056,67.3202160210067,False,0.1364130200514665,False,False,False
XOM,🐂,154.9199981689453,-0.23826075934317145,-3.470625667375904,4.742130905728093,4.496531272887609,34.17460872929993,28.015589076601028,55.15700940263821,0.7431890438181721,52.981189039017025,2.19,170.31399536132812,98.684326171875,154.7329705810547,129.37743820190428,161.9673513580647,142.70974214779469,False,0.12641323959524808,False,False,True
LOW,🐻,215.02999877929688,-1.0947080827575055,-1.3714363061049362,-12.03518041981177,-22.44438388214008,-4.989482721411485,-12.093432610826186,-0.81895656198429,0.9670659716228812,39.237052895125956,4.75,286.01708984375,206.7630615234375,233.83449127197267,246.9786685180664,243.06748354145333,210.31551664165215,False,0.14447814270307358,False,False,False
EMR,✨💀,136.4199981689453,1.126763781492321,3.176521637775139,-3.097745492035422,-9.218360178995905,11.13619223318905,1.235226750567921,17.25228408234867,0.9488315258897205,52.05481734771756,4.41,160.42269897460938,116.347412109375,136.122734375,136.09907279968263,144.67751308818038,129.63919833760087,False,0.10964198770404295,True,True,True
INTR,🐻,6.159999847412109,-3.750003818422499,5.841918655024303,-23.000001907348633,-30.864198059427935,-25.649892996718076,-26.17781318720127,-12.998962934138742,0.9805258717161403,37.98627014773,2.81,10.082375526428223,5.769999980926514,7.569399995803833,8.394086952209472,8.285032163913183,5.199967826550074,False,0.45755496322505024,False,False,False
EQT,🐻,57.91999816894531,0.31173620582980066,0.8180981719134303,-1.4034798122459617,-0.5594805513934751,3.366344425631298,8.954238427642325,5.374301903178965,0.7522794209630802,45.48759356218077,2.43,67.73912048339844,48.76939010620117,59.886221160888674,56.11957502365112,60.35809005000263,55.0166604687962,False,0.09259269566673706,False,False,False
PEP,🐻,150.57000732421875,1.1555264697180962,1.0130214613960615,-3.133038497617925,-10.395642803211054,4.997328183924797,6.809547632845765,21.077302984240358,1.293082514179266,39.563880204908486,3.88,168.98031616210938,124.35857391357422,154.08859985351563,148.96312950134276,159.46314534012558,145.99085398848771,False,0.0882115891836408,False,False,False
FCX,🤐,61.9900016784668,-0.5135607250385741,2.4628126916806563,1.5397255579908662,-8.475983256321317,57.1569519554646,19.933191463043638,60.714605724575776,0.5405052108989936,63.0806861168519,1.74,70.36000061035156,35.04899215698242,61.201739654541015,51.95437236785889,67.50619499593763,54.245805431308455,True,0.21782622902451668,False,False,True
UNH,🐂🤐,388.4700012207031,1.566092360991151,-0.6800817193522,9.452830644558706,42.90566513059043,26.507756105114044,16.376362334328235,35.13691262100673,0.7840836042132624,62.8704257432897,2.15,401.1600036621094,232.89076232910156,330.64539978027346,321.0413414001465,406.062599240436,353.20040124784526,True,0.139246079312689,False,False,True
CE,🐻🧊,52.38999938964844,-0.9640871862375534,-6.026906924397422,-19.36278527734733,-1.2729532057173987,47.605553149868435,24.393386638610114,0.014025839879089395,0.806059546699295,13.939139187784349,2.77,69.23999786376953,35.49324417114258,61.81801544189453,48.995029296875,71.8180251634245,49.023974653470034,False,0.37725377839646934,False,False,False
Z,🐻🧊,36.34000015258789,-1.1156458432982568,-2.232978362239647,-19.97357349769098,-16.89915268009746,-45.76928966707218,-44.87257105278935,-44.964408868076525,0.8113042943344313,17.27659096465122,4.1,90.31999969482422,36.0,42.243200073242186,63.123400115966795,47.936403995842454,33.76459545484114,False,0.3469188537786666,False,False,False
BMNR,🐻,18.8799991607666,-3.722597791249501,0.8008522274227656,-14.724482017854301,-2.88066542133026,-27.419126704276863,-39.46778186120654,143.6844402527893,0.720592977772181,30.776793221169285,0.79,134.96035766601562,4.263747692108154,21.1803999710083,33.84412532806397,24.09877530585843,18.1932245110361,False,0.2792750789932247,False,False,False
CIEN,🐂🚀,583.739990234375,-0.5943140422750816,11.288192787907702,12.085254208267475,70.33556155280414,230.82459639010514,137.2348191604652,627.673873537319,0.8158929996199412,58.345330611347656,1.68,591.5700073242188,72.16000366210938,484.07520080566405,272.51809967041015,615.6025262160347,478.3914770798638,False,0.2508442436115596,False,False,True
VST,,156.27000427246094,4.822915450158325,14.274226159020795,-4.916338017027823,-8.81996081540845,-9.832922600328628,-5.293726642032625,-0.6898938526380137,1.450530199328273,45.93683305406717,3.33,217.32012939453125,134.7100067138672,154.55858306884767,173.75246307373047,168.89828123818052,133.07371735801087,False,0.23727076713543654,False,False,True
CAG,🐻🤐,13.5600004196167,1.345293749149587,-1.667871957016467,-1.891806369864129,-27.215022113927677,-18.43377629820695,-18.05659963286899,-34.22479280058776,0.8225797489920008,45.15050039215486,2.97,21.075843811035156,13.380000114440918,14.478509712219239,16.63216561794281,14.41774524767738,13.375427207156605,True,0.07500533033532764,False,False,False
ARLO,,13.15999984741211,3.3778501228464415,1.6216219400769967,-9.863017098857485,13.350561899831009,2.0155057098479072,-0.5290982407123075,-1.0526341452256662,0.5790712239971298,36.173916302916055,10.35,19.440000534057617,11.229999542236328,14.000599975585937,15.000349993705749,15.523037599577233,11.873962236390785,False,0.26638503376532324,False,False,False
CMG,🐻🤐,32.88999938964844,0.2743907154918465,-2.5481499565972223,-3.8585201115171746,-9.865722453344707,8.369024633454417,-12.269944206112083,-35.03851729056894,1.0628003609967185,56.82158993422934,2.74,58.2400016784668,29.809999465942383,33.323200187683106,36.87985007286072,33.950864498185766,31.663136012983667,True,0.06973293709816275,False,False,False
QMCO,⚡🐂,9.050000190734863,-3.8257137355453983,13.408523422354687,26.220363939140416,67.90353274416076,23.80301315424782,29.285717010498047,-23.75736918291803,3.0567470295321204,59.14110784801002,3.93,13.979999542236328,4.309999942779541,6.8995999908447265,7.659399988651276,10.382304661454103,6.288695342360595,False,0.49110543076681656,False,False,True
CMS,🐻,74.52999877929688,1.2085814734180247,3.327327904154577,-1.5224072704574358,-2.1765349361936153,2.953626163772298,7.456567951006085,10.269475600069129,0.7568405184984768,46.924986513634046,0.0,79.32391357421875,66.54092407226562,75.55021408081055,72.52643444061279,76.24166832597456,71.38372840254107,False,0.06581441989100675,False,False,False
HPQ,⚡🐂🔥,25.239999771118164,15.251142514914987,20.650094068209597,27.539154135736908,40.93141906434863,14.794301086583408,15.95622712404126,-5.233419751938833,3.1729940193962003,73.46723080629829,6.73,28.257448196411133,17.909420013427734,19.978199882507326,22.644832439422608,23.522948904433875,18.88105080564913,False,0.2189368045713373,False,False,True
IBM,⚡🐂🔥,253.83999633789062,0.3439123662842831,13.95734964664001,10.228582575468641,11.507172137809237,-11.444146969114154,-11.778323791874868,0.658237082008017,2.685836254321486,70.17032162826749,3.64,310.90606689453125,214.63999938964844,236.55858489990234,266.56883728027344,247.42018859482835,207.93566620253495,False,0.1734227065549176,False,False,True
GEHC,🐻🤐,64.2300033569336,-0.15544609245265162,4.422053502882605,-6.68312996040873,-23.54402249700193,-13.997627944893134,-22.377719221556518,-6.96175938565346,0.45389664167845456,63.04524266148673,2.7,88.08214569091797,59.48500061035156,68.06854225158692,75.4920873451233,68.04725772155233,57.36674336182169,True,0.1703241148112376,False,False,False
TME,🐻🤐,8.8100004196167,-3.715838394408446,-2.7593817706531265,-5.674515249599232,-39.570831762034295,-48.83344901896883,-49.349123748731394,-48.36617669629785,1.4267530811429292,43.99999722567279,2.17,25.671600341796875,8.470000267028809,9.56051263809204,17.00560450077057,9.605706229072004,8.584293828148455,True,0.11230482657619367,False,False,False
FLEX,🐂🔥,132.47000122070312,1.0681268163976734,2.112083237032293,44.918494599747675,104.0511474999865,143.01963914824267,108.02449840744777,219.35873356463694,0.5220078187540836,72.38567385743636,2.16,145.07000732421875,41.47999954223633,91.67540008544921,68.3002999305725,165.6434972809607,75.39550418388305,False,0.748824817134339,False,False,True
APLE,🐂🔥🚀,14.470000267028809,-0.27567168312932416,2.69694897321292,10.359274912798622,21.4169430502343,32.86943572001406,23.165182837799676,36.61284769304295,0.6506603736684964,70.53291236155661,4.19,14.539999961853027,10.591976165771484,12.754877223968506,11.904021596908569,14.645676910214126,12.995459736056626,False,0.11940298948452557,False,False,True
ITW,🐻,252.1999969482422,0.9082560472866791,1.0983685402998455,-6.346322200746932,-13.839302656398115,5.9454577819166365,1.7214231933411102,6.922462258940265,0.614478410313003,50.82261803638826,7.05,297.7171936035156,234.6819610595703,260.83227386474607,258.40056045532225,267.95059108758,241.6644083020685,False,0.1031609462711801,False,False,False
PNC,🐂,219.22999572753906,0.393827279196506,2.5781370369476595,-0.286548203885904,1.3785906686117113,21.28678765694836,5.272746070239241,31.88483103728659,0.7223756533316541,52.00539585919749,3.1,240.63150024414062,166.22836303710938,214.21509368896486,204.10734924316407,224.90954953003208,210.1144510192843,False,0.06801968853242861,False,False,True
MRK,🔥🚀,122.41000366210938,5.63514546381196,8.75089402732809,9.392316347555939,-0.49490446855322434,30.95783171472433,15.844687701037472,63.51732168108335,1.7299775032079627,72.70509031223155,2.77,123.18000030517578,73.5,115.68139999389649,101.32377239227294,118.29968929693696,107.30331058099272,False,0.09748433063296337,False,False,True
EXP,🛒,199.42999267578125,0.1506492168999303,1.4239880605391257,-4.469247976891076,-13.808225563202702,-1.2847411805322726,-5.557941725302854,-6.522209930020274,0.7611331983097042,44.331416310067574,5.03,241.40940856933594,173.07000732421875,197.08540100097656,216.54610641479493,216.6385874638526,192.8574132075341,False,0.11614850556453885,False,False,True
EOG,🐂,141.22000122070312,0.885844785691838,-1.2378517410054624,6.076764096126815,15.049704488022888,35.45124282632995,33.93599505066018,32.740030668632265,0.7326597404186336,49.37917995110001,3.68,148.73516845703125,100.04216003417969,137.49268737792968,117.63899322509765,146.0383504855889,129.40365085718454,False,0.12078549783482961,False,False,True
DNN,🐻,3.2300000190734863,0.9374990919605033,-0.6153840285081129,-14.999998431456696,-24.883723818591637,39.224142759294345,6.600661702052155,92.26191189993288,0.8781845983322756,31.205669561565017,2.66,4.369999885559082,1.5199999809265137,3.62,3.139299998283386,4.090092165292278,3.052907817541584,False,0.2904058099519157,False,False,False
RELY,🐂🛒🤐,21.579999923706055,0.046361747905984074,0.6529822115724639,2.3719165171234757,33.29215078350322,74.03226280311654,63.23751503642106,-3.35871026673754,0.3506121041860738,33.38367735723263,1.73,24.280000686645508,12.199999809265137,19.35690004348755,16.473225054740904,24.845099335405255,20.388901061323264,True,0.19702870561960198,False,False,True
ABNB,🤐,132.35000610351562,-1.41526547224162,-1.4519708890033898,-7.3309065143337735,5.323891649243605,18.656988539697373,-0.49619459482527306,4.442869972047228,0.7690244986431024,36.9014146775482,5.17,144.17999267578125,111.54000091552734,134.0952005004883,128.32957500457763,144.15618715200367,130.08881559457836,True,0.10258981142073428,False,False,False
VKTX,🐻,30.889999389648438,0.6844820155925128,7.6681729335599815,-5.679391176645993,-8.474075882523149,-9.86285679301622,-12.78938174330166,14.492216136961492,0.5324144660608648,45.347587386688666,9.42,42.09000015258789,23.09000015258789,32.783499755859374,32.60594990730286,33.41096276706748,28.68553705745644,False,0.15219620181377172,False,False,False
HL,🐻,16.979999542236328,-1.8270119876467854,-1.5995036651999381,-9.659961834055773,-28.141878303519345,28.632403021349585,-9.977441802520111,233.35654963776946,0.841882188459455,47.2495847642549,0.0,31.796405792236328,5.093645095825195,18.53439224243164,16.98094285726547,20.7914795648068,15.593498538830893,False,0.2857212672312271,False,False,False
CVNA,,68.27999877929688,6.041309871908164,3.4232084991598075,-16.544444607115004,4.9944661312450185,8.986427958972003,-14.703315207684406,12.262011040808645,0.8076763289463297,37.13303204523454,4.86,95.69000244140625,56.25600051879883,69.5873599243164,73.7707900428772,85.59592217974269,61.211677460149886,False,0.33219322132376555,False,False,False
RCL,🐻,256.1000061035156,-1.6210821688581443,1.3896075919529474,-3.6638543366496212,-18.652653508869715,2.224877225228963,-9.106697873217053,8.223283219841552,1.0617114124210787,48.2987693741623,4.69,361.55511474609375,236.64039611816406,269.2178002929688,292.3480180358887,281.46830504231355,243.15969483561616,False,0.14604104323677355,False,False,False
STZ,🐻,149.5,-0.8817886460973647,1.3009880370805733,-3.527198956975434,-5.980157210382721,16.11887188613618,7.301178714536603,-16.735302991029886,0.7470593087080647,52.21354587055937,3.53,180.99855041503906,125.98392486572266,152.1059619140625,146.29851272583008,158.02624909332934,139.06195891448317,False,0.1276677408774667,False,False,False
XP,🐻,16.81999969482422,-6.138394959746109,-2.9988492110022555,-14.792300456691157,-25.07795490773106,-0.8211962358380848,3.955496771181825,-8.85552681692863,1.3989511469328386,39.09090278562185,3.77,22.950000762939453,15.652425765991211,19.001600036621095,18.420722599029542,20.131124709264107,16.50837533651226,False,0.1977510265274191,False,False,False
IONQ,🐂,63.63999938964844,8.065885632926234,29.06103755275766,49.07472812573972,101.26501486579764,55.21951070645961,36.07012778868682,39.286498801613945,1.6118563100092937,68.2588256620473,2.62,82.08999633789062,26.59000015258789,40.95760009765625,47.33585000038147,62.42974073384261,38.94825952555681,False,0.46324609181879534,False,False,True
AXON,🐻🤐,386.0,-0.9850185650428592,-3.347771560370811,-2.8001599652281577,-12.77033479887957,-25.713513811934046,-31.493479166316867,-47.22233581128097,1.1200879827418468,47.5417116792702,3.11,870.969970703125,345.94000244140625,414.19580017089845,573.9318504333496,417.37534901730044,374.1296528137542,True,0.10927459991662049,False,False,False
DIS,,103.0,-0.5599554168773871,-0.8757613608295988,0.3898650407678116,-2.876004680800674,0.9706797660244879,-7.912381399065224,-5.086503604211385,0.6236225819878634,53.44195973793422,3.08,123.17660522460938,92.41999816894531,101.31660018920898,108.15065670013428,108.66562687926225,99.2603748602397,False,0.09046730029278237,False,False,True
VISN,🐂🤐,12.300000190734863,3.361349454009415,10.215056979477543,29.930986140813015,40.42679560868377,52.12197277216979,38.042769065711326,342.2212303639273,0.4824796417525649,48.9726119113919,1.9,12.795000076293945,2.747255802154541,10.0374808883667,8.823202934265137,13.204325208069942,9.930174914000371,True,0.28305347224218014,False,False,True
GOF,🛒,11.09000015258789,-0.89364996912703,0.0,0.4321827374429198,-3.7498363234344945,1.4806653054121994,-6.217548009167668,-9.938112941944754,0.7036820660315177,41.23221610613178,0.3,13.390105247497559,10.27725601196289,10.98881441116333,11.841331100463867,11.425627267046462,11.017507326917162,False,0.0363692458752236,False,False,True
SLV,🐻,68.36000061035156,-1.5694692379942765,-2.2590817499304037,-0.625091291543683,-13.555893996569669,49.322853720271524,3.9695826773407794,124.49917536144099,0.6033870036941719,53.8584172502248,0.0,105.5999984741211,29.979999542236328,68.81640022277833,59.140600051879886,79.08287185536464,61.39112945689122,False,0.2518863595142695,False,False,False
WRB,,67.54000091552734,0.10374936054208843,-1.7742890965680929,1.5181153686489561,-5.709893193798026,-11.117970808479201,-2.5005388427716815,-5.110927010169868,0.8759479710141048,57.17649065173098,0.0,77.12866973876953,64.48999786376953,66.58919952392579,70.09151123046875,68.60503147048715,64.99796764450309,False,0.053996749322663136,False,False,True
WMB,🐂🚀,78.47000122070312,1.2254961542515619,1.0039886147321846,8.714326529417193,7.529766341822549,35.271477208558835,29.88394546279053,37.379446604416025,0.9384503281292208,60.06577335897878,3.1,79.4000015258789,55.1867790222168,73.74020034790038,64.67743558883667,80.1313005225619,70.96970045400059,False,0.12126458473934773,False,False,True
CEG,🛒,294.07000732421875,2.8828398485299664,12.240460810770514,-6.061018458708649,-5.667357839304466,-14.708312289417002,-19.475337536634175,-0.6299567275991954,0.8496064340503929,36.589171439027524,3.63,402.3219299316406,246.3466033935547,293.46894592285156,323.1447233581543,334.8885321266066,255.6824303978075,False,0.26823567955400357,False,False,True
CAH,🐻,200.67999267578125,0.034889619269596814,0.4555180376725646,0.4153047520227343,-10.97647535516299,-2.997627706593241,-2.2134638386677596,32.860178820968,0.5989402735029415,55.16846980702114,3.7,229.32411193847656,144.8514404296875,204.28135437011719,191.26274795532225,209.2187092684943,180.2832911587518,False,0.1485764801105162,False,False,False
BANC,,18.809999465942383,0.0,0.912017606547527,0.3199971516927083,-1.3256000244938586,12.008872248973598,-2.5939117645286762,40.24741897703654,0.6740353675939943,53.333321773648656,3.05,20.949106216430664,13.098665237426758,18.194799919128418,17.940453996658324,19.27921735538204,18.185782415736124,False,0.058371010080125386,False,False,True
PATH,🐂,10.930000305175781,3.4058715302313867,2.7255634633040207,5.400196970074583,8.21782071641145,-14.139821695110086,-31.171283209020366,-11.641063813301868,1.26452367059393,51.17371280895898,5.16,19.290000915527344,9.380000114440918,10.758000030517579,12.982999973297119,11.258115691755837,9.707884579087668,False,0.14788048198434936,False,False,True
DVN,,47.220001220703125,0.23349736558354423,-4.951688947989736,-1.501871978787927,9.673374035729497,35.87091996973582,25.340997311511938,55.465072467408504,0.5901124838829184,34.485409653884886,2.86,52.06999969482422,29.496103286743164,48.257600173950195,39.426881046295165,52.42849043512342,44.54651032781604,False,0.1625569486011205,False,False,False
